zip_2,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,open_acc,revol_bal,dti,total_acc,mort_acc,time_delta
35,8451.574852455435,0.4490364108819389,4.774839311213605,247.58090403332392,1.3133597257008682,6.527158958873941,3.5069175623346283,0.5862436111221435,43126.479627487286,5.391598872224316,18480.906842010874,8.88708143781647,12.461960076524955,2.078530299498582,2729.8186748709445
36,8481.525031778652,0.4426696486521525,4.810374390700079,252.21531298668617,1.3203453352752808,6.543331546136566,3.4412044203224434,0.6203730589512265,44618.65591031967,5.467694217543006,14196.794404528033,8.934925863015886,12.337388574733716,1.941679488953077,2727.6386563501055
37,8582.346145031592,0.4412450479035497,4.850911274371194,255.01735351061566,1.310999732227547,6.532280037351821,3.5946006578405196,0.6012104109009703,50599.69600642443,5.330731556456784,18750.70875652597,9.761413822588434,12.365393777981614,2.0205707032784304,2627.7843357882543
38,8613.885206709629,0.42918288608259614,4.864908656882371,258.3636381597142,1.3129840426674186,6.523947384693988,3.499145908437643,0.6183086974820587,47840.00083065585,5.591071569087764,16301.707586992401,10.431749626888074,12.640566887061441,1.856864168483412,2680.003908018564
39,8624.364887043652,0.42899111411861207,4.851477122919499,259.355839694535,1.3093313968063387,6.50493483992826,3.4793813118346084,0.6468285675529757,52767.708809619646,5.495349714030175,14132.298686911172,9.336567903383331,12.82532371878743,1.7960965387996395,2748.9274609591703
40,8466.616240771322,0.4427312837003491,4.7354203316006025,250.39662922307295,1.3007792716043196,6.46263526057299,3.523390090480452,0.600385072663632,48543.995449701884,5.290995807913916,18077.49533498949,9.48030628570667,12.177573259642614,2.050077046318739,2592.5601442960165
41,8377.772774044919,0.4507697440556595,4.75765011790238,248.1274455575288,1.3123672498647052,6.546255679309397,3.5627799860018112,0.6053827507032278,38918.58978436549,5.375692937410809,16206.01436410158,8.577515595811803,11.954454044914074,1.9124089332463852,2588.7524320949638
42,8130.780023475872,0.43927474737589584,4.6890790502802515,240.9252045736288,1.2678101449400763,6.32144378167139,3.5403568325387256,0.6014546843311293,39913.94933320486,5.289730118248271,16131.91740700063,8.589947962680164,12.56888432085877,2.066911147245689,2595.8841344660727
43,8377.542550360055,0.4403106034416908,4.733252894614951,246.6989167196236,1.297838068662406,6.451399018418689,3.581250880824048,0.6141203616124346,47118.59977019655,5.496579972030596,17947.4990518804,10.31600843356463,11.919282149171751,1.7987921923974164,2627.0584915154545
44,8282.716528761155,0.43429055926178006,4.707676280076311,244.81607514223472,1.2888159208338914,6.407136202772861,3.553946869079212,0.6211750552409131,41898.02720655394,5.521065526386513,17361.399197625593,12.531807178945108,11.594642653695347,1.7569430478295378,2798.603764101696
45,8453.290906732376,0.4396412364996965,4.6952283811442594,250.0865655263672,1.2858339206895104,6.404180194128115,3.559668154961457,0.5898545824794904,44916.76242987771,5.397975150626413,16324.629098661644,9.506342866858521,11.728590275661125,1.9416427957701234,2641.23730251928
46,8466.18008566608,0.4419570315218924,4.756422128422748,250.75749889638905,1.2918153657356288,6.44485674085928,3.5575560730783113,0.5717526871295517,88535.64487444465,5.543978588156177,17320.33385498088,11.037862362306436,11.828455836371722,1.9662159089240663,2624.9661205776756
47,8116.111941411967,0.44895817800899357,4.782958868615646,237.2089845977266,1.2807319421990966,6.370404648628056,3.5572260681527688,0.5612452526192183,36967.23292276617,5.309610991700983,13758.93808046377,9.933738753501562,12.356784170832887,1.9669165432575288,2566.9448747105916
48,8580.826775102,0.42980388299313455,4.756447243402928,257.658598558793,1.2907478214663959,6.4257300712048275,3.564534034749253,0.642043058801935,47196.83625133909,5.775602063560842,17025.675173035634,8.639287743938713,12.233788892393477,1.9350343400395529,2808.816580903693
